86571,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-11
86634,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4000,-,全国,,2016-01-05
86665,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4000,-,全国,,2016-01-04
86675,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4000,-30,全国,,2015-12-30
86677,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4030,-,全国,,2015-12-25
86692,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4030,-,全国,,2015-12-29
86694,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4000,-,全国,,2015-12-31
86713,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4030,-,全国,,2015-12-28
86745,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4030,-,全国,,2015-12-24
86770,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-03-15
86789,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4030,-,全国,,2015-12-23
86806,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3600,-,全国,,2016-03-15
86807,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-03-15
86819,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-03-18
86820,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3600,-,全国,,2016-03-18
